run_id,timestamp,mode,has_obstacle,trial_idx,seed,pick_x,pick_y,pick_z,place_x,place_y,place_z,trial_id,step_name,experiment_mode,success,fallback_used,ik_time_sec,rrt_planning_sec,shortcut_time_sec,initial_guess_time_sec,solve_time_sec,total_compute_sec,exec_wait_sec,num_rrt_points,num_shortcut_waypoints,num_optimized_points,trajectory_duration_sec,joint_path_length,mean_joint_velocity,max_joint_velocity,mean_joint_acceleration,max_joint_acceleration,mean_joint_jerk,max_joint_jerk,mean_torque,max_torque,mean_torque_rate,max_torque_rate,max_constraint_violation,final_cost,solver_status,message
run_20260504_131653_d6c8bf,2026-05-04T13:19:23,rrt_only,no,10,20260514,0.330575,0.254168,0.305279,-0.456293,0.459782,0.411467,32,pre_place,rrt_only,1,0,0.502188,0.032082,0.000000,0.000000,0.000000,2.835045,2.802712,29,0,29,2.734593,1.968594,0.209592,0.628319,0.194526,1.500000,0.580375,7.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,rrt_only,
run_20260504_131653_d6c8bf,2026-05-04T13:19:23,rrt_only,no,10,20260514,0.330575,0.254168,0.305279,-0.456293,0.459782,0.411467,33,return_home,rrt_only,1,0,0.000000,0.037170,0.000000,0.000000,0.000000,2.190591,2.152563,22,0,22,2.094694,1.546308,0.205516,0.628423,0.264003,1.500000,0.806675,7.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,rrt_only,
run_20260504_131653_d6c8bf,2026-05-04T13:19:38,rrt_only,no,11,20260515,0.401857,0.341761,0.470450,-0.425572,0.452677,0.472879,34,pre_grasp,rrt_only,1,0,0.501037,0.037192,0.000000,0.000000,0.000000,1.239747,1.202391,13,0,13,1.160919,0.589525,0.117664,0.628319,0.341571,1.500000,1.121319,7.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,rrt_only,
run_20260504_131653_d6c8bf,2026-05-04T13:19:38,rrt_only,no,11,20260515,0.401857,0.341761,0.470450,-0.425572,0.452677,0.472879,35,pre_place,rrt_only,1,0,0.500954,0.031791,0.000000,0.000000,0.000000,2.834388,2.802422,29,0,29,2.749952,1.870499,0.181493,0.628319,0.167385,1.500000,0.499401,7.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,rrt_only,
run_20260504_131653_d6c8bf,2026-05-04T13:19:38,rrt_only,no,11,20260515,0.401857,0.341761,0.470450,-0.425572,0.452677,0.472879,36,return_home,rrt_only,1,0,0.000000,0.036161,0.000000,0.000000,0.000000,2.138157,2.101807,22,0,22,2.070716,1.541605,0.214355,0.628319,0.279212,1.500000,0.853149,7.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,rrt_only,
run_20260504_131653_d6c8bf,2026-05-04T13:19:53,rrt_only,no,12,20260516,0.379870,0.415682,0.487436,-0.414165,0.489620,0.497457,37,pre_grasp,rrt_only,1,0,0.502546,0.025651,0.000000,0.000000,0.000000,1.077978,1.052123,12,0,12,1.020068,0.491991,0.124446,0.628319,0.444798,1.500000,1.482661,7.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,rrt_only,
run_20260504_131653_d6c8bf,2026-05-04T13:19:53,rrt_only,no,12,20260516,0.379870,0.415682,0.487436,-0.414165,0.489620,0.497457,38,pre_place,rrt_only,1,0,0.500401,0.030859,0.000000,0.000000,0.000000,2.583218,2.552114,27,0,27,2.516507,1.682160,0.173580,0.628319,0.197595,1.500000,0.533507,7.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,rrt_only,
run_20260504_131653_d6c8bf,2026-05-04T13:19:53,rrt_only,no,12,20260516,0.379870,0.415682,0.487436,-0.414165,0.489620,0.497457,39,return_home,rrt_only,1,0,0.000000,0.031774,0.000000,0.000000,0.000000,2.035555,2.002582,21,0,21,1.972635,1.525499,0.238370,0.628367,0.330124,1.500000,1.013539,7.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,rrt_only,
run_20260504_131653_d6c8bf,2026-05-04T13:20:08,rrt_only,no,13,20260517,0.338725,0.335144,0.335654,-0.429773,0.480911,0.313622,40,pre_grasp,rrt_only,1,0,0.501644,0.027631,0.000000,0.000000,0.000000,1.079429,1.051651,12,0,12,1.007121,0.581454,0.166035,0.628319,0.676456,1.500000,2.029368,15.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,rrt_only,
run_20260504_131653_d6c8bf,2026-05-04T13:20:08,rrt_only,no,13,20260517,0.338725,0.335144,0.335654,-0.429773,0.480911,0.313622,41,pre_place,rrt_only,1,0,0.502623,0.032906,0.000000,0.000000,0.000000,2.635819,2.602693,27,0,27,2.544479,1.760389,0.201346,0.628319,0.203635,1.500000,0.610904,7.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,rrt_only,
