run_id,timestamp,mode,has_obstacle,trial_idx,seed,pick_x,pick_y,pick_z,place_x,place_y,place_z,trial_id,step_name,experiment_mode,success,fallback_used,ik_time_sec,rrt_planning_sec,shortcut_time_sec,initial_guess_time_sec,solve_time_sec,total_compute_sec,exec_wait_sec,num_rrt_points,num_shortcut_waypoints,num_optimized_points,trajectory_duration_sec,joint_path_length,mean_joint_velocity,max_joint_velocity,mean_joint_acceleration,max_joint_acceleration,mean_joint_jerk,max_joint_jerk,mean_torque,max_torque,mean_torque_rate,max_torque_rate,max_constraint_violation,final_cost,solver_status,message
run_20260504_133055_68e459,2026-05-04T13:32:23,trajopt_only,no,12,20260516,0.379870,0.415682,0.487436,-0.414165,0.489620,0.497457,23,return_home,trajopt_only,1,0,0.000000,0.000000,0.000000,0.000000,0.108720,4.643594,4.525879,0,0,100,3.325487,1.525556,0.164050,0.484001,0.159417,0.627050,0.318115,10.047642,13.916686,54.770048,1.085733,10.767209,nan,4.033931,converged,
run_20260504_133055_68e459,2026-05-04T13:32:46,trajopt_only,no,13,20260517,0.338725,0.335144,0.335654,-0.429773,0.480911,0.313622,24,pre_grasp,trajopt_only,0,0,0.500850,0.000000,0.000000,0.000000,0.000000,0.002281,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,TrajOpt action failed
run_20260504_133055_68e459,2026-05-04T13:32:48,trajopt_only,no,14,20260518,0.495846,0.281135,0.460915,-0.469582,0.499452,0.421164,25,pre_grasp,trajopt_only,0,0,0.502032,0.000000,0.000000,0.000000,0.000000,0.002124,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,TrajOpt action failed
run_20260504_133055_68e459,2026-05-04T13:32:49,trajopt_only,no,15,20260519,0.488065,0.302209,0.433930,-0.382025,0.448058,0.475272,26,pre_grasp,trajopt_only,0,0,0.500934,0.000000,0.000000,0.000000,0.000000,0.002751,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,TrajOpt action failed
run_20260504_133055_68e459,2026-05-04T13:32:51,trajopt_only,no,16,20260520,0.374230,0.209004,0.400813,-0.471119,0.430420,0.301210,27,pre_grasp,trajopt_only,0,0,0.500521,0.000000,0.000000,0.000000,0.000000,0.002223,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,TrajOpt action failed
run_20260504_133055_68e459,2026-05-04T13:32:52,trajopt_only,no,17,20260521,0.312806,0.335864,0.388593,-0.316085,0.409936,0.401578,28,pre_grasp,trajopt_only,0,0,0.500382,0.000000,0.000000,0.000000,0.000000,0.002046,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,TrajOpt action failed
run_20260504_133055_68e459,2026-05-04T13:32:54,trajopt_only,no,18,20260522,0.338980,0.494993,0.384748,-0.366776,0.411835,0.450461,29,pre_grasp,trajopt_only,0,0,0.502385,0.000000,0.000000,0.000000,0.000000,0.002055,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,TrajOpt action failed
run_20260504_133055_68e459,2026-05-04T13:32:55,trajopt_only,no,19,20260523,0.412493,0.283655,0.379119,-0.322063,0.388333,0.313398,30,pre_grasp,trajopt_only,1,0,0.501571,0.000000,0.000000,0.000000,0.122348,3.711397,3.577399,0,0,100,2.377115,0.719094,0.108402,0.389191,0.153434,0.734656,0.446004,17.145884,11.973951,34.181120,0.496978,2.255415,nan,2.769537,converged,
run_20260504_133055_68e459,2026-05-04T13:32:55,trajopt_only,no,19,20260523,0.412493,0.283655,0.379119,-0.322063,0.388333,0.313398,31,pre_place,trajopt_only,1,0,0.500758,0.000000,0.000001,0.000000,0.117476,4.970146,4.841517,0,0,100,3.641065,1.860459,0.151534,0.660960,0.133344,0.775432,0.240969,11.251611,12.389478,39.607899,0.520332,3.306475,nan,4.454762,converged,
run_20260504_133055_68e459,2026-05-04T13:32:55,trajopt_only,no,19,20260523,0.412493,0.283655,0.379119,-0.322063,0.388333,0.313398,32,return_home,trajopt_only,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.002086,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,TrajOpt action failed
