run_id,timestamp,mode,has_obstacle,trial_idx,seed,pick_x,pick_y,pick_z,place_x,place_y,place_z,trial_id,step_name,experiment_mode,success,fallback_used,ik_time_sec,rrt_planning_sec,shortcut_time_sec,initial_guess_time_sec,solve_time_sec,total_compute_sec,exec_wait_sec,num_rrt_points,num_shortcut_waypoints,num_optimized_points,trajectory_duration_sec,joint_path_length,mean_joint_velocity,max_joint_velocity,mean_joint_acceleration,max_joint_acceleration,mean_joint_jerk,max_joint_jerk,mean_torque,max_torque,mean_torque_rate,max_torque_rate,max_constraint_violation,final_cost,solver_status,message
run_20260504_132412_e65429,2026-05-04T13:27:30,rrt_only,yes,14,20260518,0.495846,0.281135,0.460915,-0.469582,0.499452,0.421164,38,pre_grasp,rrt_only,1,0,0.500702,0.031910,0.000000,0.000000,0.000000,1.534974,1.502883,16,0,16,1.477493,0.845716,0.147422,0.628319,0.299960,1.500000,0.952254,7.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,rrt_only,
run_20260504_132412_e65429,2026-05-04T13:27:30,rrt_only,yes,14,20260518,0.495846,0.281135,0.460915,-0.469582,0.499452,0.421164,39,pre_place,rrt_only,1,0,0.500344,0.031897,0.000000,0.000000,0.000000,3.135162,3.103024,32,0,32,3.065856,2.127629,0.187594,0.628319,0.152395,1.500000,0.451541,7.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,rrt_only,
run_20260504_132412_e65429,2026-05-04T13:27:30,rrt_only,yes,14,20260518,0.495846,0.281135,0.460915,-0.469582,0.499452,0.421164,40,return_home,rrt_only,1,0,0.000000,0.041281,0.000000,0.000000,0.000000,4.744304,4.702774,48,0,48,4.605242,3.550098,0.255367,0.942478,0.620527,1.500000,1.963947,15.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,rrt_only,
run_20260504_132412_e65429,2026-05-04T13:27:48,rrt_only,yes,15,20260519,0.488065,0.302209,0.433930,-0.382025,0.448058,0.475272,41,pre_grasp,rrt_only,1,0,0.501316,0.038142,0.000000,0.000000,0.000000,1.491613,1.453333,16,0,16,1.430166,0.811902,0.144344,0.628319,0.306829,1.500000,0.974059,7.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,rrt_only,
run_20260504_132412_e65429,2026-05-04T13:27:48,rrt_only,yes,15,20260519,0.488065,0.302209,0.433930,-0.382025,0.448058,0.475272,42,pre_place,rrt_only,1,0,0.500514,0.038142,0.000000,0.000000,0.000000,3.240930,3.202524,33,0,33,3.137950,2.210012,0.193538,0.628319,0.322504,1.500000,1.650085,15.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,rrt_only,
run_20260504_132412_e65429,2026-05-04T13:27:48,rrt_only,yes,15,20260519,0.488065,0.302209,0.433930,-0.382025,0.448058,0.475272,43,return_home,rrt_only,1,0,0.000000,0.046678,0.000000,0.000000,0.000000,4.750890,4.703698,48,0,48,4.601015,2.740520,0.166349,0.628319,0.206361,1.500000,0.858636,10.453077,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,rrt_only,
run_20260504_132412_e65429,2026-05-04T13:28:06,rrt_only,yes,16,20260520,0.374230,0.209004,0.400813,-0.471119,0.430420,0.301210,44,pre_grasp,rrt_only,1,0,0.501329,0.046673,0.000000,0.000000,0.000000,1.349692,1.302830,14,0,14,1.275278,0.767532,0.185467,0.628319,0.466698,1.500000,1.512446,7.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,rrt_only,
run_20260504_132412_e65429,2026-05-04T13:28:06,rrt_only,yes,16,20260520,0.374230,0.209004,0.400813,-0.471119,0.430420,0.301210,45,pre_place,rrt_only,1,0,0.500406,0.039470,0.000000,0.000000,0.000000,4.543957,4.503331,46,0,46,4.430505,4.216000,0.292599,0.942478,0.374416,1.500000,1.148944,11.205175,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,rrt_only,
run_20260504_132412_e65429,2026-05-04T13:28:06,rrt_only,yes,16,20260520,0.374230,0.209004,0.400813,-0.471119,0.430420,0.301210,46,return_home,rrt_only,1,0,0.000000,0.038252,0.000000,0.000000,0.000000,3.292625,3.254124,33,0,33,3.184788,2.449722,0.246646,0.942478,0.437827,1.500000,1.670727,15.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,rrt_only,
run_20260504_132412_e65429,2026-05-04T13:28:24,rrt_only,yes,17,20260521,0.312806,0.335864,0.388593,-0.316085,0.409936,0.401578,47,pre_grasp,rrt_only,1,0,0.500997,0.038079,0.000000,0.000000,0.000000,0.990522,0.952287,11,0,11,0.922886,0.488123,0.156921,0.628319,0.669195,1.500000,2.271958,15.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,rrt_only,
run_20260504_132412_e65429,2026-05-04T13:28:24,rrt_only,yes,17,20260521,0.312806,0.335864,0.388593,-0.316085,0.409936,0.401578,48,pre_place,rrt_only,1,0,0.500320,0.047613,0.000000,0.000000,0.000000,6.002358,5.953739,60,0,60,5.843263,5.162067,0.260722,0.942478,0.246112,1.500000,0.654475,11.670028,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,rrt_only,
run_20260504_132412_e65429,2026-05-04T13:28:24,rrt_only,yes,17,20260521,0.312806,0.335864,0.388593,-0.316085,0.409936,0.401578,49,return_home,rrt_only,1,0,0.000000,0.042289,0.000000,0.000000,0.000000,2.896091,2.853604,29,0,29,2.781129,1.799053,0.191891,0.628319,0.374775,1.500000,2.153229,15.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,rrt_only,
run_20260504_132412_e65429,2026-05-04T13:28:43,rrt_only,yes,18,20260522,0.338980,0.494993,0.384748,-0.366776,0.411835,0.450461,50,pre_grasp,rrt_only,1,0,0.501894,0.033000,0.000000,0.000000,0.000000,0.935562,0.902384,10,0,10,0.859912,0.427156,0.146891,0.600000,0.718627,1.500000,2.495234,15.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,rrt_only,
run_20260504_132412_e65429,2026-05-04T13:28:43,rrt_only,yes,18,20260522,0.338980,0.494993,0.384748,-0.366776,0.411835,0.450461,51,pre_place,rrt_only,0,0,0.500390,0.039111,0.000000,0.000000,0.000000,0.040205,0.000000,0,0,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,,planning failed (RRTConnect)
run_20260504_132412_e65429,2026-05-04T13:28:49,rrt_only,yes,19,20260523,0.412493,0.283655,0.379119,-0.322063,0.388333,0.313398,52,pre_grasp,rrt_only,1,0,0.501455,0.033963,0.000000,0.000000,0.000000,0.936809,0.902570,10,0,10,0.869489,0.480277,0.166424,0.600000,0.797577,1.500000,2.769366,15.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,rrt_only,
run_20260504_132412_e65429,2026-05-04T13:28:49,rrt_only,yes,19,20260523,0.412493,0.283655,0.379119,-0.322063,0.388333,0.313398,53,pre_place,rrt_only,1,0,0.500432,0.043352,0.000000,0.000000,0.000000,3.196179,3.152591,32,0,32,3.097598,2.468699,0.244973,0.905094,0.426999,1.500002,1.584665,10.895650,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,rrt_only,
run_20260504_132412_e65429,2026-05-04T13:28:49,rrt_only,yes,19,20260523,0.412493,0.283655,0.379119,-0.322063,0.388333,0.313398,54,return_home,rrt_only,1,0,0.000000,0.045590,0.000000,0.000000,0.000000,3.998778,3.952921,40,0,40,3.883841,3.640692,0.341843,0.942478,0.490508,1.500000,1.701879,10.916030,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,rrt_only,
